word,polar
interplay,0.649
interpolation,-0.83
interpose,-0.74
interposition,-0.83
interpret,0.028
interpretability,-0.8
interpretation,-0.85
interpreter,0.142
interpunct,0.072
interrelate,0.791
interrelation,-0.84
interrogation,-0.83
interrogator,-0.7
interrogatory,-0.75
interrupt,-0.83
interruption,-0.26
intersection,0.044
intersperse,0.73
interspousal,0.793
interstate,0.037
interval,0.656
intervene,-0.78
interventionist,-0.59
interview,0.569
intestine,0.576
intimacy,0.557
intimate,0.549
intimation,-0.74
intimidate,-0.55
intimidated,-0.88
intimidating,-0.51
intimidation,-0.58
intirely,0.438
intolerable,-0.88
intolerance,-0.16
intolerant,-0.79
intonation,0.599
intoxicant,-0.8
intoxicate,-0.55
intoxication,-0.57
intractability,-0.81
intractable,-0.75
intractableness,-0.83
intragroup,-0.73
intranet,-0.04
intranets,-0.04
intransigence,-0.8
intransigency,-0.8
intransigent,-0.69
intraoperatively,-0.63
intrathoracic,0.793
intrepid,0.377
intrepidity,-0.89
intrepidly,0.377
intricacy,0.725
intrigue,0.893
intriguing,0.692
intrinsic,0.746
intrinsical,0.592
intrinsically,0.04
introduce,0.566
introduction,0.111
introspection,0.111
introspective,0.111
introspectively,0.111
introversion,0.852
intrude,-0.8
intruder,-0.68
intrusion,-0.75
intrusive,-0.91
intrust,0.624
intuit,-0.61
intuition,0.103
intuitive,0.713
intuitiveness,-0.66
intumesce,-0.71
intumescence,-0.61
intumescency,-0.72
inundate,-0.6
inundated,-0.6
inundation,-0.67
inutility,0.758
invade,-0.12
invader,0.035
invalid,-0.79
invalidate,-0.66
invalidism,-0.84
invalidity,-0.68
invalidityality,-0.68
invalidityalness,-0.68
invalidness,-0.76
invaluable,-0.03
invariability,-0.74
invariableness,-0.79
invariance,-0.73
invasion,0.646
invasive,-0.56
invective,-0.93
inveigh,-0.61
inveigle,-0.53
invent,0.636
invention,0.065
inventive,0.472
inventiveness,-0.7
inventor,0.844
inverse,0.62
inversion,0.802
invertebrate,-0.78
inverter,0.042
inverters,0.042
invest,0.074
investigate,-0.06
investigating,0.745
investigation,-0.06
investigator,0.764
investor,0.025
invidious,-0.56
invidiously,-0.56
invidiousness,-0.56
invigilate,0.58
invigilation,0.579
invigorate,-0.54
invigorating,0.762
invigoration,0.88
invigorator,0.905
invillager,0.747
invincible,0.76
inviolable,0.557
invisible,-0.79
invitation,0.284
invite,-0.5
invocation,-0.69
invoice,0.099
involuntariness,-0.58
involuntary,0.026
involute,0.56
involve,0.093
involved,-0.54
involvement,0.766
involves,0.637
invulnerable,0.711
inward,-0.58
inwardness,0.633
iodine,-0.03
ipecac,-0.83
ipod,0.077
irascibility,-0.42
irascible,-0.42
irate,-0.6
irately,-0.6
irateness,-0.6
ire,-0.38
irenic,0.614
irk,-0.56
irksome,-0.64
irksomely,-0.58
iron,0.756
iron-fisted,-0.65
ironclad,-0.69
ironic,-0.72
irony,0.606
irradiance,0.761
irradiate,0.809
irradiation,0.732
irrational,-0.54
irrationalism,0.767
irrationalist,0.767
irrationality,-0.57
irrationally,-0.6
irreality,-0.95
irreconcilability,-0.6
irreconcilable,-0.6
irreconcilably,-0.6
irrecoverable,-0.54
irreducible,0.57
irrefutable,0.601
irregular,-0.64
irregularity,-0.7
irrelevance,0.743
irrelevant,-0.82
irreligious,-0.77
irreligiousness,0.763
irremediable,-0.68
irreparable,-0.54
irreplaceableness,-0.61
irrepressibility,0.62
irrepressible,-0.73
irrepressibly,0.391
irreproducibility,-0.66
irresistible,0.554
irresistibleness,0.552
irresolute,-0.6
irresoluteness,-0.72
irresolution,-0.73
irresolvable,-0.47
irresponsibility,-0.69
irresponsible,-0.57
irresponsibleness,-0.66
irresponsibly,-0.92
irretrievable,-0.54
irreverence,-0.68
irreverent,0.563
irritability,-0.71
irritable,-0.87
irritably,-0.54
irritant,-0.68
irritate,-0.49
irritated,-0.49
irritating,-0.45
irritation,-0.61
irrupt,-0.86
irruption,-0.78
ischial,0.653
ish,-0.75
ishmaelites,-0.54
islam,0.157
island,0.083
ism,0.767
isolate,-0.52
isolated,-0.52
isolation,-0.45
isolationism,-0.49
isopod,-0.64
isospora,0.784
isothiocyanate,-0.73
isotope,0.615
isotropy,0.555
issuance,0.572
italian,0.054
italic,-0.67
itch,-0.57
itchiness,-0.04
itching,-0.8
itchy,-0.6
iteration,0.047
itinerary,0.078
iuz,-0.75
ivory,0.049
ivver,0.58
ivy,-0.04
iwi,-0.84
jab,0.574
jabaster,-0.54
jabber,-0.55
jabberer,-0.55
jabot,0.638
jackass,-0.51
jacket,0.132
jackfruit,0.523
jackie,-0.86
jackknife,0.823
jacobean,0.629
jacquard,0.039
jactitation,-0.81
jade,-0.67
jag,-0.61
jagera,-0.71
jaggedness,-0.74
jahwist,0.072
jail,-0.06
jailbird,-0.56
jailhouse,0.895
jake,-0.86
jalopy,-0.71
jam,-0.7
jamun,0.523
jangly,0.658
janitor,-0.03
january,-0.03
janus-faced,-0.56
jape,0.797
japery,0.76
jar,0.035
jardwadjali,-0.71
jargon,-0.03
jargonistic,-0.03
jarring,-0.68
jaundice,-0.76
jaundiced,-0.5
jaunt,-0.54
jauntiness,0.698
jaunty,-0.48
java,0.046
javacard,0.355
javelina,0.326
jaw,-0.03
jaw-jaw,-0.55
jawbone,0.746
jay,0.063
jayhawk,-0.81
jazz,0.3
jazzy,-0.55
jealous,-0.55
jealously,-0.43
jealousy,-0.59
jeans,-0.03
jeep,0.66
jeer,-0.82
jeez,-0.88
jeff,-0.64
jeffrey,-0.64
jejune,-0.59
jejuneness,-0.79
jello,-0.04
jelly,0.802
jellyfish,0.032
jemmy,-0.86
jenna,-0.86
jennifer,-0.86
jenny,-0.86
jenolan,-0.71
jeopardize,-0.7
jeopardy,-0.52
jerk,-0.81
jerkbaits,0.036
jerky,-0.67
jerry,-0.64
jerry-built,-0.49
jerrycan,-0.02
jerusalem,0.027
jessica,-0.86
jest,0.782
jester,-0.87
jesuitism,0.767
jet,0.559
jeter,-0.86
jetsetters,0.035
jetty,0.577
jew,-0.05
jewel,0.622
jewelery,-0.83
jewelleries,-0.83
jewellery,0.67
jewelry,0.694
jewes,-0.59
jewfish,-0.02
jewish,0.191
jiaohe,-0.76
jiayuguan,-0.76
jibe,0.564
jicama,0.357
jigga,-0.79
jiggle,-0.55
jill,0.613
jim,-0.64
jimdandy,0.768
jimhickey,0.611
jimmy,-0.86
jingle,0.105
jingo,-0.48
jingoism,0.746
jingoist,-0.48
jingoistic,0.624
jinks,-0.78
jinx,0.577
jitney,-0.57
jitter,-0.06
jitterbug,0.654
jitteriness,-0.53
jittery,-0.57
jizz,-0.59
job,-0.05
jockey,0.057
jockeying,-0.59
jocko,-0.03
jockstrap,-0.02
jocularity,0.47
jocund,0.477
jocundity,0.47
joey,-0.86
jog,-0.56
jogger,0.033
jogging,0.096
johnny,-0.86
johnson,-0.86
join,0.13
joint,0.05
jointly,0.564
joke,0.605
joker,-0.58
jolity,0.471
jollification,-0.78
jolliness,0.471
jollity,0.796
jolly,0.475
jolt,-0.82
jon,-0.64
jonah,-0.79
jorum,-0.59
josh,0.471
jostle,-0.87
jot,0.051
jotter,0.083
joubb,0.837
journal,0.053
journalese,-0.03
journalism,0.573
journalist,-0.09
journalistic,0.522
journey,0.607
journeyman,0.575
joust,-0.07
jousts,-0.07
jovial,0.477
joviality,0.471
jowl,0.808
joy,0.2
joyful,0.819
joyfully,0.425
joyfulness,0.425
joyless,-0.31
joylessly,-0.31
joylessness,-0.31
joyous,0.589
joyously,0.425
joyousness,0.425
joyousurous,0.583
jrockit,0.355
jtnar,-0.8
jtunn,-0.8
jubilance,0.46
jubilant,0.473
jubilantly,0.446
jubilate,0.469
jubilation,0.865
judaism,0.175
judge,0.84
judgement,0.476
judgment,-0.65
judiciaire,0.766
judiciary,0.89
judicious,0.762
judiciousness,0.946
judo,0.058
juggle,0.31
juggler,0.561
jugglery,0.762
juice,0.023
juiciness,0.751
juicy,0.069
juju,0.632
jujutsu,-0.05
juke,-0.69
julie,-0.64
july,-0.03
jumble,-0.26
jump,0.029
jumpily,-0.55
jumpiness,-0.53
jumpmaster,-0.54
jumpy,-0.52
junayd,-0.54
junction,0.048
juncture,-0.76
june,-0.03
jungle,0.341
junior,0.048
junior-grade,-0.62
juniperus,0.598
junk,-0.02
junket,-0.54
junkie,-0.05
juror,0.07
jury,0.064
just,0.154
justice,0.068
justifiable,-0.88
justify,0.522
justly,0.598
justness,0.702
juvenility,-0.79
kabocha,0.357
kail,-0.74
kainogenesis,-0.64
kaiserschmarrn,0.042
kakuro,0.587
kalcs,0.042
kale,-0.02
kaletra,-0.84
kamikaze,-0.31
kamilaroi,-0.71
kangaroo,0.054
kanji,-0.76
karaoke,0.917
karate,0.4
karezza,0.479
karl,-0.64
karma,0.558
katana,0.041
kathy,-0.64
katie,-0.86
kayak,0.039
kearns,-0.78
keel,-0.04
keelback,-0.69
keen,-0.59
keenness,0.4
keep,0.136
keeper,0.597
keeping,0.778
keepsake,0.578
kefir,0.615
keisha,-0.86
keith,-0.64
kelly,-0.78
kempt,0.828
ken,-0.64
kenneally,-0.78
kennel,0.063
kenneth,-0.64
kenningar,0.693
kenogenesis,-0.81
keratosis,-0.78
keratotic,-0.78
kerchief,0.031
kerfuffle,-0.91
kerion,-0.76
kernel,0.029
kernicterus,-0.72
kerosene,-0.02
kerosine,-0.02
ketchup,0.618
keukenhof,0.039
kevin,-0.64
kevlar,0.803
key,0.767
keychain,0.028
keyhole,0.028
keyid,-0.1
keyless,0.036
keypad,0.594
khakhua,-0.75
khaki,-0.77
khan,0.802
khorne,0.689
kick,0.568
kickback,-0.57
kickball,0.027
kickstart,0.752
kid,0.094
kiddie,-0.03
kidnap,-0.62
kidney,-0.02
kill,-0.9
killer,-0.06
killing,-0.67
killjoy,-0.75
kilometer,0.571
kilometre,0.571
kimono,-0.02
kin,0.573
kind,0.626
kind-hearted,0.408
kind-heartedness,0.416
kindergarden,0.035
kindergarten,0.049
kindhearted,0.418
kindheartedness,0.416
kindle,0.811
kindliness,0.451
kindly,0.412
kindness,0.327
kinetic,0.623
king,0.074
kingdok,-0.78
kingdom,0.065
kingly,0.111
kinin,-0.72
kink,-0.56
kinorhyncha,-0.64
kinship,0.567
kiosk,0.84
kiss,0.298
kissable,0.093
kit,-0.03
kitchen,0.023
kitchenette,0.077
kite,0.057
kitschy,-0.55
kitten,-0.61
kittenish,0.72
kittens,-0.61
kitty,-0.05
klaxon,-0.38
kleenex,0.104
kleptomaniac,-0.59
klutz,-0.74
knack,0.044
knacker,-0.9
knackwurst,0.642
knavery,0.832
knavish,0.53
knee,0.05
kneecap,0.653
kneel,0.05
kneepads,0.629
knick-knack,-0.03
knickerbockers,-0.67
knickers,-0.67
knickknackery,0.827
knife,0.537
knifelike,-0.59
knight,0.607
knighthood,0.776
knit,0.549
knob,0.04
knock,0.05
knocker,0.749
knockwurst,0.642
knoll,0.057
knot,-0.67
knotty,-0.76
know,0.138
knowing,-0.71
knowingly,-0.4
knowingness,0.723
knowledge,0.603
knowledgeable,0.806
knuckle,0.559
knuckleballer,-0.86
knucklehead,-0.77
koala,0.597
koinonia,0.548
kokuji,-0.76
kook,-0.6
kooky,0.61
korea,0.031
kostchtchie,0.689
kowtow,-0.13
kraft,-0.83
krait,-0.69
kraurosis,-0.84
kripalu,0.31
kroenen,0.763
kumquat,0.523
kurt,-0.64
kurtosis,-0.7
kva,0.042
kvetch,-0.67
kwashiorkor,-0.65
kyoryugers,0.043
kyphosis,-0.9
la-di-da,-0.56
lab,0.077
label,0.095
labeler,0.031
labile,0.769
labor,0.033
laboratory,0.033
laborer,0.052
laboriousness,-0.75
labrocyte,-0.72
labrum,0.653
labyrinthitis,-0.85
lace,-0.71
lacerate,-0.08
laceration,-0.08
lachrymose,-0.29
lacing,-0.76
lack,-0.29
lackadaisical,-0.55
lackey,-0.04
lacking,-0.81
lackluster,-0.73
laconic,-0.63
laconically,-0.63
laconicism,-0.78
laconism,-0.78
lacrimation,-0.71
lactaid,-0.86
lactase,-0.86
lactobacillus,-0.98
lactose,-0.86
lactulose,-0.55
lacuna,0.575
lad,0.035
ladder,-0.57
laddie,0.58
laden,-0.37
ladle,0.357
lady,0.632
ladybug,-0.05
ladylike,0.703
lag,-0.87
lagerstroemia,0.598
laggard,-0.83
lagger,-0.83
lair,0.063
lake,0.575
lakland,-0.72
lakota,0.026
lallation,-0.74
lam,-0.84
lamb,0.615
lambast,-0.43
lambaste,-0.5
lambent,0.559
lambertian,0.761
lamborghini,0.486
lame,-0.56
lameness,0.776
lament,-0.78
lamentable,-0.82
lamentably,-0.43
lamenter,-0.83
laminitis,0.776
lamisil,0.703
lamivudine,-0.84
lamp,0.025
lamplight,-0.66
lampoon,-0.56
lampshade,-0.04
lance,0.662
lanceolata,0.715
lancet,0.662
lancme,0.556
land,0.624
lander,0.104
landespolizei,0.743
landfill,0.603
landlady,-0.64
landmass,0.025
landrith,-0.86
landrover,0.868
lane,-0.02
language,0.598
languid,-0.5
languidly,-0.73
languish,-0.63
languor,0.388
languorous,0.388
languorously,0.388
lank,-0.53
lanky,-0.52
lantern,0.035
lap,0.089
lapidation,-0.85
lapsed,-0.77
laptop,0.584
larceny,-0.66
lard,0.033
larder,-0.59
lardons,0.357
large,0.097
large-hearted,0.405
largeness,-0.74
larger,0.578
lariat,0.031
larry,-0.64
larva,0.892
laryngostenosis,-0.77
lasagna,0.033
lasciviousness,0.74
laser,-0.03
lashing,-0.73
lass,0.58
lassitude,0.261
lasso,-0.58
last,0.089
lasting,-0.79
lastingness,0.704
latch,0.045
latchkey,0.767
late,-0.03
latencies,-0.82
latency,0.709
lateral,-0.81
latest,0.522
latex,0.033
lath,-0.51
lathe,-0.66
lather,0.576
lathyrus,-0.02
laticauda,-0.69
latifolia,0.715
latinate,-0.77
latinity,0.63
latitude,-0.48
latrine,-0.07
lattice,-0.93
laud,0.576
laudability,0.741
laudable,0.56
laudableness,0.741
laudably,0.42
laudatory,0.845
laugh,0.86
laughable,-0.88
laughably,-0.41
laughter,0.91
launch,-0.04
launder,-0.03
launderette,0.616
laundress,-0.64
laundromat,0.053
laundry,0.549
laura,-0.86
laurel,0.789
lauren,-0.86
lava,-0.3
lavage,-0.63
lavatory,0.763
lavender,0.553
lavish,0.613
lavishly,0.849
lavishness,0.849
lavos,0.043
law,0.098
lawbreaking,-0.6
lawful,0.502
lawfully,0.643
lawlessness,-0.59
lawlor,-0.78
lawman,0.64
lawn,0.098
lawnmowers,-0.03
lawsuit,-0.55
lawyer,0.061
lax,-0.69
laxation,-0.8
laxative,-0.55
laxiflora,0.715
laxity,-0.72
laxness,-0.72
lay,0.054
layer,0.512
laying,-0.52
lazaret,-0.72
lazarette,-0.72
lazaretto,-0.72
lazarus,-0.52
laze,0.027
lazily,-0.73
laziness,-0.6
lazy,-0.55
lea,-0.88
lead,0.704
leader,0.036
leadership,0.082
leadfoot,0.688
leading,0.555
leadscrew,0.089
leaf,0.61
leafage,-0.41
leafy,-0.65
leak,-0.58
leakage,-0.66
leaky,-0.64
lean,0.754
leaning,0.852
leanness,-0.72
leap,0.112
leaper,0.038
learn,0.25
learned,0.818
learnedness,0.626
learner,0.641
learning,0.829
lease,0.038
leash,0.025
leather,0.023
leatherwork,0.627
leave,0.031
lech,0.793
lecher,-0.52
lecherous,-0.57
lecherousness,0.799
lechery,-0.57
lectern,0.137
lector,0.605
lecture,0.137
lecturer,-0.03
led,-0.53
ledge,0.038
ledger,0.598
leech,-0.64
leer,-0.49
leery,-0.57
leeway,-0.66
left,0.67
leftover,0.04
leg,0.04
legal,0.115
legalese,-0.03
legality,0.071
legalize,-0.71
legally,0.641
legatee,-0.72
legato,-0.51
legend,0.557
legendary,0.559
leggy,0.751
legibility,0.762
legislation,0.084
legislature,0.084
legitimacy,0.909
legitimate,0.826
legitimation,0.909
legitimization,0.909
legitimize,0.909
legume,0.562
legwork,0.491
leisure,0.511
leisureliness,-0.82
leisurely,-0.73
lemhi,0.026
lemon,-0.64
lemonade,0.037
lemur,0.614
lemurian,0.043
lend,-0.64
length,0.554
lengthen,0.073
lenience,0.843
leniency,0.843
lenient,0.609
lenify,0.851
lenity,-0.74
lens,0.073
lentigo,-0.85
leopard,-0.04
leopardess,-0.61
lepidium,-0.77
lepidote,-0.72
leprechaun,-0.79
leprose,-0.72
leptomeningitis,-0.76
lepton,0.036
leptospermum,0.715
leptospires,0.905
leptotene,0.548
leresis,0.861
lesbian,0.109
lesbianism,0.802
lesbufs,-0.66
leschenaultii,-0.69
lesion,-0.48
less,-0.72
lessen,0.434
lessened,-0.86
lesser,0.61
lesson,0.109
let,0.145
letch,-0.6
letdown,-0.8
lethal,-0.11
lethargic,-0.58
lethargy,-0.94
letter,0.039
letterhead,0.849
lettuce,-0.02
leucocyte,0.76
leucopogon,0.715
leukemia,-0.88
leukocyte,0.76
leukotriene,-0.73
level,0.504
levelheaded,0.714
lever,-0.72
leverage,0.58
leviathan,-0.75
levirate,0.793
levitate,0.12
levity,0.299
lewd,-0.56
lexicographer,0.584
ley,-0.88
lgv,-0.54
liability,-0.52
liable,0.538
liaise,0.504
liaison,0.766
liar,-0.77
lib,-0.59
libation,0.841
libel,0.73
libelous,-0.4
liberal,0.604
liberalism,0.5
liberally,0.588
liberate,0.913
liberation,0.604
libertarian,0.64
libertine,-0.73
libertinism,0.74
liberty,0.946
libidinousness,-0.57
librarian,0.589
library,0.047
licence,0.523
license,0.753
licentious,-0.53
licentiously,-0.53
licentiousness,-0.54
lichen,-0.78
licit,0.496
lick,0.05
licking,-0.78
lid,-0.78
lidless,0.792
lie,-0.59
liege,-0.75
lier,-0.06
lieutenant,0.044
life,0.933
lifebelt,0.561
lifeboat,-0.04
lifeforce,0.763
lifeguard,-0.04
lifejacket,0.043
lifejackets,0.043
lifeless,-0.32
lifelike,0.543
liferaft,0.043
liferafts,0.043
lifesaver,0.616
lifesaving,0.747
lifestone,0.043
lifestyle,0.048
lifetime,0.043
lift,0.078
ligament,0.653
light,0.037
lighted,0.725
lighten,-0.04
lightening,0.835
lighter,0.161
lightheartedness,0.466
lighting,-0.68
lightness,0.461
lightning,-0.04
lightsome,0.538
lightsomeness,0.466
lightweight,0.355
lignite,0.717
likability,0.093
likable,0.518
likeable,0.39
liked,0.517
likely,0.163
likeness,-0.78
likening,-0.86
liking,0.523
lilac,0.039
lilliputian,-0.57
lilt,0.737
lilting,-0.69
limb,0.071
limbo,0.056
lime,-0.02
limen,0.724
limit,-0.56
limitation,-0.54
limited,0.534
limitless,0.544
limo,-0.55
limousine,0.025
limp,0.062
limpa,0.617
limpid,-0.61
limpidity,0.765
limping,-0.56
lindrum,-0.79
line,0.778
line-shooter,-0.58
lineament,0.575
linear,-0.57
linen,0.043
ling,0.867
linger,-0.78
lingerie,-0.04
lingo,-0.03
linguistics,0.552
liniment,-0.51
liniments,-0.51
lining,-0.75
link,0.093
linkage,-0.84
linoleum,0.562
lion,0.326
lioness,-0.61
lip,-0.08
liquefy,-0.02
liqueur,0.704
liquid,0.035
liquidiser,0.04
liquor,0.081
lisa,-0.86
lisp,0.606
lissom,-0.59
lissomeness,0.906
list,0.116
listen,0.527
listenable,-0.73
listener,0.057
listless,-0.74
listlessly,-0.85
listlessness,0.261
lisuride,0.774
litchi,0.523
lite,0.065
literacy,0.759
literalism,-0.7
literalness,0.757
literature,0.148
liters,0.037
lithe,-0.58
litheness,0.906
lithesome,-0.52
lithium,-0.04
lithophyte,0.715
lithophytic,0.715
lithosphere,0.517
litigant,0.038
litigation,0.099
litigator,0.057
litigious,-0.56
litigiously,-0.57
litigiousness,-0.56
litotes,-0.53
litre,0.037
litter,-0.79
litterer,-0.69
littermate,-0.61
littleness,-0.58
littoralis,0.715
liturgy,0.561
live,0.579
livelier,0.658
liveliest,-0.78
livelihood,0.554
liveliness,0.685
livelong,-0.76
lively,0.658
liven,0.687
liver,-0.02
livid,-0.44
lividity,-0.44
lividly,-0.44
lividness,-0.65
livistona,0.598
liz,-0.86
lizard,-0.05
llama,-0.75
lloigor,0.689
load,0.063
loaded,0.752
loader,-0.6
loadleveler,-0.1
loaf,0.043
loafer,-0.04
loan,0.094
loanword,-0.77
loathe,-0.23
loather,-0.68
loathing,-0.33
loathly,-0.41
loathsome,-0.42
lobby,0.024
lobster,0.049
lobsterman,0.032
lobstermen,0.032
locality,0.516
locate,0.053
location,0.057
locator,0.121
lock,0.051
locket,0.101
locksmith,0.073
lockup,0.891
locomotion,0.139
locomotive,0.113
lode,0.718
lodge,0.074
lodging,-0.84
lodgings,0.051
lodgment,-0.72
lofepramine,0.905
loft,-0.05
loftiest,0.193
loftiness,-0.8
lofty,0.486
log,0.121
loggerhead,-0.77
logginess,-0.7
logic,0.084
logical,0.118
logicality,0.656
logicalness,0.656
logier,-0.55
logit,-0.7
logjam,0.91
lognormal,-0.7
logo,0.535
logogram,-0.67
logograph,-0.67
logographic,-0.76
logomania,-0.93
logorrhea,-0.93
logy,-0.58
loiter,-0.6
lol,0.111
lollipop,0.069
lomotil,-0.55
london,0.027
loneliness,-0.52
