,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound
4707,"['mention', 'to', 'shill', 'the', 'iPad', 'don', 'underestimate', 'appeal', 'link', 'newsapps', 'sxsw']",iPad,1,mention to shill the iPad don underestimate appeal link newsapps sxsw ,0.0,0.0,0.18,0.82,0.0,-0.296
4708,"['SXSW', 'keynote', 'Marissa', 'Mayers', '12', 'billion', 'miles', 'driven', 'w', 'Google', 'maps', 'navigation', 'yr', 'route', 'around', 'traffic', 'saving', 'users', '2', 'yrs', 'total', 'Wow']",Other Google product or service,1,SXSW keynote Marissa Mayers 12 billion mile driven w Google map navigation yr route around traffic saving user 2 yr total Wow ,0.05,0.875,0.0,0.837,0.163,0.624
4709,"['Hmmm', 'another', 'one', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,Hmmm another one RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4710,"['iPad', '2', 'Another', 'reason', 'd', 'love', 'be', 'mention', 'sxsw']",iPad,1,iPad 2 Another reason d love be mention sxsw ,0.5,0.6,0.0,0.656,0.344,0.6369
4711,"['is', 'nothing', 'quite', 'like', 'SXSW', 'make', 'want', 'iPad', 'Desperately', 'almost', 'drooling', 'the', 'guy', 'next', 'me']",iPad,1,is nothing quite like SXSW make want iPad Desperately almost drooling the guy next me ,-0.3,0.5,0.27,0.658,0.071,-0.5613
4712,"['is', 'nothing', 'sillier', 'watching', 'people', 'record', 'video', 'an', 'ipad', 'SXSW']",iPad,0,is nothing sillier watching people record video an ipad SXSW ,0.0,0.0,0.162,0.838,0.0,-0.1877
4713,"['Google', 'Announces', 'Check', 'ins', 'SXSW', 'Location', 'Based', 'Geo', 'Fencing', 'Applications', 'link', 'ireport', 'WSsxsw', 'sxsw', 'SCRM', 'SM', 'marketing']",Unknown,3,Google Announces Check in SXSW Location Based Geo Fencing Applications link ireport WSsxsw sxsw SCRM SM marketing ,0.0,0.0,0.0,1.0,0.0,0.0
4714,"['Agreed', 'Novelty', 'iPad', 'news', 'apps', 'fades', 'fast', 'among', 'digital', 'delegates', 'link', 'media', 'SXSW', 'via', 'mention']",iPad,0,Agreed Novelty iPad news apps fade fast among digital delegate link medium SXSW via mention ,0.1,0.3,0.0,0.87,0.13,0.2732
4715,"['you', 'know', 'year', 'SXSW', 'conference', 'showcases', 'tons', 'new', 'music', 'Download', 'for', 'free', 'link', 'sxsw', 'free', 'music', 'fb']",Unknown,3,you know year SXSW conference showcase ton new music Download for free link sxsw free music fb ,0.31212121212121213,0.6848484848484849,0.0,0.694,0.306,0.765
4716,"['don', 'know', 'I', 'ended', 'here', 'the', 'Google', 'party', 'going', 'Robot', 'ninja', 'wars', 'sxsw']",Unknown,1,don know I ended here the Google party going Robot ninja war sxsw ,0.0,0.0,0.222,0.625,0.153,-0.296
4717,"['quot', 'know', 'm', 'right', 'own', 'Apple', 'quot', 'sxsw']",Apple,1,quot know m right own Apple quot sxsw ,0.44285714285714284,0.7678571428571428,0.0,1.0,0.0,0.0
4718,"['Thinking', 'that', 'shoulda', 'gone', 'SXSW', 'year', 'first', 'year', 'the', 'iPad', 'Could', 'some', 'interesting', 'sessions', 'sxsw']",iPad,1,Thinking that shoulda gone SXSW year first year the iPad Could some interesting session sxsw ,0.375,0.41666666666666663,0.0,0.838,0.162,0.4019
4719,"['wanna', 'know', 'RT', 'mention', 'One', 'our', 'producers', 'going', 'SXSW', 'hopefully', 'free', 'iPhone', 'apps', 'she', 'DL']",iPad or iPhone App,1,wanna know RT mention One our producer going SXSW hopefully free iPhone apps she DL ,0.4,0.8,0.0,0.684,0.316,0.7184
4720,"['don', 'know', 'time', 'iPhone', 'blackberry', 'camera', 'hotel', 'clock', 'TV', 'say', 'different', 'times', 'Austin', 'Texas', 'SXSW', 'time', 'is', 'it']",Unknown,3,don know time iPhone blackberry camera hotel clock TV say different time Austin Texas SXSW time is it ,0.0,0.6,0.0,1.0,0.0,0.0
4721,"['Anybody', 'know', 'whether', 'can', 'nab', 'white', '3G', '64GB', 'iPad2', 'Austin', 'SXSW', 'Apple', 'PopUpStore']",iPad,1,Anybody know whether can nab white 3G 64GB iPad2 Austin SXSW Apple PopUpStore ,0.0,0.0,0.0,1.0,0.0,0.0
4722,"['don', 'know', 'you', 'would', 'original', 'content', 'for', 'anything', 'today', 'world', 'the', 'iPad', '2', 'better', 'Barry', 'Diller', 'SXSW']",iPad,1,don know you would original content for anything today world the iPad 2 better Barry Diller SXSW ,0.4375,0.625,0.0,0.743,0.257,0.6369
4723,"['Queue', 'now', 'Apple', 'set', 'open', 'popup', 'shop', 'core', 'SXSW', 'action', 'iPad2', 'link']",Unknown,3,Queue now Apple set open popup shop core SXSW action iPad2 link ,0.05,0.3,0.0,1.0,0.0,0.0
4724,"['Apple', 'opens', 'quot', 'Pop', 'quot', 'store', 'SXSW', 'RT', 'mention', 'Smart', 'well', 'played', 'Fruit', 'Co', 'link', 'via', 'mention']",Apple,1,Apple open quot Pop quot store SXSW RT mention Smart well played Fruit Co link via mention ,0.10714285714285714,0.5714285714285714,0.0,0.66,0.34,0.7351
4725,"['Apple', 'opens', 'popup', 'shop', 'SXSW', 'link', 'via', 'mention', 'brand', 'values', 'design', 'innovation']",Unknown,3,Apple open popup shop SXSW link via mention brand value design innovation ,0.0,0.5,0.0,0.667,0.333,0.6124
4726,"['Apple', 'opens', 'sxsw', 'pop', 'store', 'Austin', 'TX', 'link']",Unknown,3,Apple open sxsw pop store Austin TX link ,0.0,0.5,0.0,0.684,0.316,0.4995
4727,"['Apple', 'opens', 'iPad', '2', 'pop', 'store', 'Austin', 'SXSW', 'could', 'strategy', 'work', 'bookselling', 'link']",Unknown,3,Apple open iPad 2 pop store Austin SXSW could strategy work bookselling link ,0.0,0.5,0.0,1.0,0.0,0.0
4728,"['Mayer', 'opens', 'up', 'questions', 'Brave', 'girl', 'quot', 'Google', 'quot', 'actual', 'At', 'least', 's', 'accessible', 'sxsw']",Google,3,Mayer open up question Brave girl quot Google quot actual At least s accessible sxsw ,0.175,0.475,0.0,0.805,0.195,0.5267
4729,"['Seeing', 'tons', 'iPad2s', 'around', 'Guess', 'just', 'took', 'long', 'get', 'the', 'SXSW', 'apple', 'store', 'line', 'mention']",iPad,1,Seeing ton iPad2s around Guess just took long get the SXSW apple store line mention ,-0.05,0.4,0.0,1.0,0.0,0.0
4730,"['Apple', 'Opens', 'Pop', 'Store', 'SXSW', 'link', 'via', 'mention', 'apple', 'iPad2', 'technology', 'iTunes', 'SXSW']",Unknown,3,Apple Opens Pop Store SXSW link via mention apple iPad2 technology iTunes SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
4731,"['SXSW', 'plans', 'shaping', 'Wed', 'playing', 'mention', 'MEGABLAAG', 'fo', 'sho', 'Twitter', 'iPhone', '3', '10', '11', '3', '39', 'PM']",Unknown,3,SXSW plan shaping Wed playing mention MEGABLAAG fo sho Twitter iPhone 3 10 11 3 39 PM ,0.0,0.0,0.0,0.899,0.101,0.2023
4732,"['Apple', 'opens', 'temporary', 'store', 'SXSW', 'sell', 'iPad', '2', 'link', 'TNW']",iPad,1,Apple open temporary store SXSW sell iPad 2 link TNW ,0.0,0.5,0.0,1.0,0.0,0.0
4733,"['Apple', 'plans', 'Keep', 'Austin', 'Wired', 'opening', 'pop', 'Apple', 'store', 'for', 'SXSW', 'link']",Unknown,3,Apple plan Keep Austin Wired opening pop Apple store for SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
4734,"['SXSW', 'Plans', 'Google', 'party', 'blackberry', 'party', 'then', 'IE', '8', 'party', 'Good', 'times']",Google,1,SXSW Plans Google party blackberry party then IE 8 party Good time ,0.7,0.6000000000000001,0.0,0.421,0.579,0.875
4735,"['SXSW', 'sponsored', 'Apple', 'plaid', 'boys', 'm', 'attracted']",Apple,1,SXSW sponsored Apple plaid boy m attracted ,0.0,0.0,0.0,0.682,0.318,0.4215
4736,"['quot', 'Transparency', 'choice', 'control', 'what', 'define', 'Google', 'products', 'quot', 'Mayer', 'Thereby', 'defining', 'Google', 'brand', 'the', 'values', 'SXSW']",Google,1,quot Transparency choice control what define Google product quot Mayer Thereby defining Google brand the value SXSW ,0.0,0.0,0.0,0.87,0.13,0.34
4737,"['the', 'Consumerist', 'quot', 'Worst', 'Company', 'America', '2011', 'quot', 'tournament', 'bracket', 'apple', 'pitted', 'microsoft', 'the', 'first', 'round', 'sxsw']",Apple,0,the Consumerist quot Worst Company America 2011 quot tournament bracket apple pitted microsoft the first round sxsw ,-0.31666666666666665,0.5777777777777778,0.204,0.796,0.0,-0.6249
4738,"['Check', 'event', 'sxsw', 'via', 'Google', 'Maps', 'Lot', 'buzz', 'overthere']",Unknown,3,Check event sxsw via Google Maps Lot buzz overthere ,0.0,0.0,0.0,1.0,0.0,0.0
4739,"['Really', 'want', 'braille', 'mention', 'shirt', 've', 'seen', 'few', 'people', 'SXSW', 'wear', 'Maybe', 'll', 'ask', 'guys', 'the', 'booth', 'next', 'door']",Unknown,3,Really want braille mention shirt ve seen few people SXSW wear Maybe ll ask guy the booth next door ,0.0,0.10000000000000002,0.0,0.919,0.081,0.1513
4740,"['current', 'Google', 'Doodle', 'in', 'tribute', 'Will', 'Eisner', 'whose', 'birthday', 'March', '6', 'sxsw', 'hashtag', 'sxswEisner', 'also', 'tribute', 'him']",Unknown,3,current Google Doodle in tribute Will Eisner whose birthday March 6 sxsw hashtag sxswEisner also tribute him ,0.0,0.4,0.0,1.0,0.0,0.0
4741,"['just', 'lent', 'Marc', 'Ecko', 'Apple', 'remote', 'beprepared', 'SXSW', 'fb']",Unknown,3,just lent Marc Ecko Apple remote beprepared SXSW fb ,-0.1,0.2,0.0,1.0,0.0,0.0
4742,"['Ten', 'percent', 'the', 'crowd', 'quot', 'Designing', 'iPad', 'Interfaces', 'quot', 'already', 'the', 'ipad2', 'SXSW']",Unknown,3,Ten percent the crowd quot Designing iPad Interfaces quot already the ipad2 SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
4743,"['SXSW', 'Mint', 'Talks', 'Mobile', 'App', 'Development', 'Challenges', 'Teases', 'New', 'iPad', 'App', 'link']",Unknown,3,SXSW Mint Talks Mobile App Development Challenges Teases New iPad App link ,0.13636363636363635,0.45454545454545453,0.163,0.741,0.096,-0.2263
4744,"['Enchantment', 'get', 'trustworthiness', 'zappos', 'likeability', 'virgin', 'a', 'product', 'apple', 'mention', 'sxsw']",Apple,1,Enchantment get trustworthiness zappos likeability virgin a product apple mention sxsw ,0.0,0.0,0.0,0.781,0.219,0.4215
4745,"['Always', 'wanted', 'RT', 'mention', 'Sound', 'My', 'Voice', 'shot', 'exploiting', 'Apple', 'amp', 'Best', 'Buy', '14', 'day', 'return', 'policy', 'iMacs', 'Brilliant', 'sxsw']",Unknown,4,Always wanted RT mention Sound My Voice shot exploiting Apple amp Best Buy 14 day return policy iMacs Brilliant sxsw ,0.7666666666666666,0.5666666666666667,0.104,0.609,0.287,0.7269
4746,"['Ok', 'm', 'interested', 'RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Other Google product or service,1,Ok m interested RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.16369949494949496,0.5035353535353536,0.0,0.754,0.246,0.5994
4747,"['iPad', '2', 'contest', 'full', 'swing', 'Great', 'seeing', 'many', 'you', 'actsofsharing', 'com', 'Still', 'plenty', 'time', 'join', 'fun', 'SXSW']",iPad,1,iPad 2 contest full swing Great seeing many you actsofsharing com Still plenty time join fun SXSW ,0.4875,0.5,0.0,0.593,0.407,0.8625
4748,"['iPad', '2', 'Contest', 'Join', 'actsofsharing', 'com', 'start', 'getting', 'friends', 'connected', 'User', 'most', 'friends', 'their', 'city', 'end', 'SXSW', 'wins']",Unknown,3,iPad 2 Contest Join actsofsharing com start getting friend connected User most friend their city end SXSW win ,0.65,0.45,0.0,0.524,0.476,0.9134
4749,"['fully', 'anticipate', 'every', 'geek', 'douche', 'be', 'toting', 'iPad', '2', 'SXSW', 'people', 'also', 'it', 'not', 'worth', 'going']",iPad,0,fully anticipate every geek douche be toting iPad 2 SXSW people also it not worth going ,-0.15,0.1,0.324,0.676,0.0,-0.6404
4750,"['am', 'inventing', 'quot', 'dislike', 'quot', 'button', 'iPad', '2', 'lines', 'link', 'SXSW']",iPad,0,am inventing quot dislike quot button iPad 2 line link SXSW ,0.0,0.0,0.206,0.794,0.0,-0.3818
4751,"['Google', 'continues', 'innovate', 'don', 'think', 'can', 'fathom', 'the', 'future', 'be', 'like', 'SxSW']",Google,1,Google continues innovate don think can fathom the future be like SxSW ,0.0,0.125,0.0,0.637,0.363,0.6908
4752,"['quot', 'mention', 'SXSW', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'mention', 'link', 'via', 'mention']",Unknown,3,quot mention SXSW Google Launch Major New Social Network Called Circles Possibly Today mention link via mention ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4753,"['Tx', 'RT', 'mention', 'link', 'RT', 'mention', 'Google', 'launch', 'major', 'new', 'social', 'network', 'called', 'Circles', 'SXSW']",Unknown,3,Tx RT mention link RT mention Google launch major new social network called Circles SXSW ,0.0773989898989899,0.34040404040404043,0.0,0.848,0.152,0.3612
4754,"['RT', 'mention', 'quot', 'Google', 'you', 'tweet', 'quot', 'the', 'new', 'quot', 'think', 'you', 'speak', 'quot', 'Mark', 'Belinsky', '911tweets', 'panel', 'SXSW']",Google,1,RT mention quot Google you tweet quot the new quot think you speak quot Mark Belinsky 911tweets panel SXSW ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
4755,"['Amen', 'mention', 'quot', 'Google', 'you', 'tweet', 'quot', 'the', 'new', 'quot', 'think', 'you', 'speak', 'quot', 'Mark', 'Belinsky', '911tweets', 'panel', 'SXSW']",Unknown,3,Amen mention quot Google you tweet quot the new quot think you speak quot Mark Belinsky 911tweets panel SXSW ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
4756,"['Using', 'mention', 'quot', 'Pulse', 'quot', 'tools', 'see', 'the', 'Verizon', 'iPhone', 'daylight', 'saving', 'glitch', 'impacted', 'sxsw', 'chatter']",Unknown,3,Using mention quot Pulse quot tool see the Verizon iPhone daylight saving glitch impacted sxsw chatter ,0.0,0.0,0.0,1.0,0.0,0.0
4757,"['sxsw', 'mention', '1443', 'schwag', 'giveaway', 'screen', 'cleaner', '2g', 'flash', 'drive', 'apple', 'tv', 'iPod', 'shuffle', 'raffle', 'eod', 'f', '3', '18', 'link']",Unknown,3,sxsw mention 1443 schwag giveaway screen cleaner 2g flash drive apple tv iPod shuffle raffle eod f 3 18 link ,0.0,0.0,0.0,0.918,0.082,0.1779
4758,"['sxsw', 'mention', 'devops', 'mention', 'umm', 'Meant', 'go', 'Google', 'quot', 'complex', 'systems', 'fail', 'quot', 'written', 'doctor', 'reads', 'like', 'guy']",Unknown,3,sxsw mention devops mention umm Meant go Google quot complex system fail quot written doctor read like guy ,-0.4,0.35,0.159,0.727,0.114,-0.25
4759,"['sxsw', 'mention', 'devops', 'mention', 'quot', 'providers', 'Cloudkick', 'monitor', 'PagerDuty', 'paging', 'DNSMadeEasy', 'Postmark', 'EC2', 'Azure', 'Google']",Unknown,3,sxsw mention devops mention quot provider Cloudkick monitor PagerDuty paging DNSMadeEasy Postmark EC2 Azure Google ,0.0,0.0,0.0,1.0,0.0,0.0
4760,"['sxsw', 'mention', 'devops', 'mention', 'quot', 'Internets', 'Mean', 'Systems', 'Complex', 'go', 'Google', 'complex', 'systems', 'fail', 'doctor', 'quot']",Unknown,3,sxsw mention devops mention quot Internets Mean Systems Complex go Google complex system fail doctor quot ,-0.353125,0.4468749999999999,0.189,0.811,0.0,-0.5423
4761,"['sxsw', 'mention', 'devops', 'mention', 'quot', 's', 'Google', 'Group', 'this', 'link']",Unknown,3,sxsw mention devops mention quot s Google Group this link ,0.0,0.0,0.0,1.0,0.0,0.0
4762,"['mention', 'SXSW', 'making', 'impossible', '2', 'succumb', '2', 'upgrading', 'iPad', 's', 'year', 'old', 'amp', 'feel', 'like', 'm', 'walking', 'around', 'w', 'bag', 'phone']",iPad,1,mention SXSW making impossible 2 succumb 2 upgrading iPad s year old amp feel like m walking around w bag phone ,-0.2833333333333333,0.6,0.0,0.889,0.111,0.3612
4763,"['Nice', 'mention', 'sxsw', 'highlights', 'thus', 'far', 'made', 'friends', 'w', 'istock', 'UX', 'developer', 'singularity', 'blows', 'mind', 'oy', 'GOOGLE', 'OWNS']",Google,1,Nice mention sxsw highlight thus far made friend w istock UX developer singularity blow mind oy GOOGLE OWNS ,0.35,1.0,0.0,0.641,0.359,0.8126
4764,"['Help', 'mention', 'advance', 'the', 'mention', 'mention', 'link', 'getoutthevote', 'sxsw', 'ipad', 'iphone', 'startup', 'cbus', 'cbustech']",Unknown,3,Help mention advance the mention mention link getoutthevote sxsw ipad iphone startup cbus cbustech ,0.0,0.0,0.0,0.828,0.172,0.4019
4765,"['SxSW', 'mention', 'mention', 'Present', 'INDUSTRY', 'PARTY', 'mention', 'GSD', 'amp', 'w', '165', 'others', 'link']",Unknown,3,SxSW mention mention Present INDUSTRY PARTY mention GSD amp w 165 others link ,0.0,0.0,0.0,0.778,0.222,0.5319
4766,"['Also', 'mention', 'mention', 'be', 'Austin', 'SXSW', 'weekend', 'Feel', 'free', 'ping', 'if', 'want', 'talk', 'iPad']",Unknown,3,Also mention mention be Austin SXSW weekend Feel free ping if want talk iPad ,0.4,0.8,0.0,0.723,0.277,0.5574
4767,"['quot', 'mention', 'Apple', 'Store', 'had', 'line', 'the', 'block', 'week', 'long', 'sxsw', 'amazing', 'quot', 'mention', 'have', 'footage', 'mention']",Unknown,3,quot mention Apple Store had line the block week long sxsw amazing quot mention have footage mention ,0.275,0.65,0.134,0.691,0.175,0.2263
4768,"['Using', 'mention', 'SXSW', 'get', 'updates', 'the', 'temp', 'Apple', 'store', 'line', 'Super', 'impressed', 'the', 'potential', 'this', 'app', 'Nice', 'work', 'Yobongo']",iPad or iPhone App,1,Using mention SXSW get update the temp Apple store line Super impressed the potential this app Nice work Yobongo ,0.4833333333333333,0.9166666666666666,0.0,0.62,0.38,0.8689
4769,"['sxsw', 'mention', 'das', 'Verpixelungsrecht', 'right', 'your', 'house', 'be', 'pixelated', 'Google', 'Street', 'View', 'a', 'theft', 'the', 'public']",Google,0,sxsw mention da Verpixelungsrecht right your house be pixelated Google Street View a theft the public ,0.14285714285714285,0.3011904761904762,0.0,1.0,0.0,0.0
4770,"['SXSW', 'mention', 'downloaded', 'torrent', 'need', 'put', 'on', 'iPhone']",Unknown,3,SXSW mention downloaded torrent need put on iPhone ,0.0,0.0,0.0,1.0,0.0,0.0
4771,"['quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'Googlebook', 'Twitgle', 'quot']",Unknown,3,quot mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw Googlebook Twitgle quot ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4772,"['quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'quot']",Unknown,3,quot mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw quot ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4773,"['quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'quot', 'mention']",Unknown,3,quot mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw quot mention ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4774,"['quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'quot', 'mention', 'you']",Unknown,3,quot mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw quot mention you ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4775,"['quot', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw', 'quot']",Unknown,3,quot mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw quot ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0
4776,"['Loved', 'mention', 'Hangover', 'Breakfast', 'Awesome', 'swag', 'yummy', 'food', 'amp', 'rockin', 'tunes', 'Stoked', 'my', 'Griffin', 'cordless', 'iphone', 'charger', 'SXSW']",Other Apple product or service,1,Loved mention Hangover Breakfast Awesome swag yummy food amp rockin tune Stoked my Griffin cordless iphone charger SXSW ,0.85,0.9,0.0,0.568,0.432,0.9081
4777,"['quot', 'mention', 'Hoot', 'New', 'Blog', 'post', 'HootSuite', 'Mobile', 'SXSW', 'Updates', 'iPhone', 'BBerry', 'Android', 'link', 'mention']",Unknown,3,quot mention Hoot New Blog post HootSuite Mobile SXSW Updates iPhone BBerry Android link mention ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
